Time,IMSI,Level,Qual,SNR,CQI,SecondCell_RSRP,SecondCell_SNR,NRxLev1,NQual1,Speed,DL_bitrate,UL_bitrate,BANDWIDTH,serving_cell,best_neigh_cell
0.6,1,-61.9093,0,38.0907,15,-93.8398,6.1602,-93.8398,0,55,0,0,20,5,4
0.6,8,-66.7607,0,33.2393,15,-92.5758,7.42422,-92.5758,0,130,36864,37088,20,5,6
0.6,11,-48.9026,0,51.0974,15,-96.1624,3.83763,-96.1624,0,90,0,0,20,5,6
0.6,12,-54.1905,0,45.8095,15,-92.8452,7.15476,-92.8452,0,45,0,0,20,5,2
0.6,13,-56.6857,0,43.3143,15,-95.6554,4.34463,-95.6554,0,22,0,0,20,5,6
0.6,14,-44.3151,0,55.6849,15,-94.7878,5.21222,-94.7878,0,35,0,0,20,6,5
0.6,15,-88.4248,0,11.5752,7.98874,-98.3784,1.62164,-98.3784,0,120,0,0,20,6,7
0.6,16,-75.1647,0,24.8353,14.016,-90.9387,9.06128,-90.9387,0,60,0,0,20,6,5
0.6,17,-79.9211,0,20.0789,11.854,-85.2419,14.7581,-85.2419,0,20,0,0,20,7,2
0.6,18,-75.7616,0,24.2384,13.7447,-86.2793,13.7207,-86.2793,0,15,0,0,20,7,6
0.6,19,-53.9398,0,46.0602,15,-93.1439,6.85615,-93.1439,0,105,0,0,20,7,6
0.6,20,-76.7085,0,23.2915,13.3143,-90.9759,9.02411,-90.9759,0,25,0,0,20,8,3
0.7,2,-51.2025,0,48.7975,15,-93.2302,6.76984,-93.2302,0,30,139264,134688,20,2,8
0.7,3,-79.382,0,20.618,12.0991,-90.2909,9.70912,-90.2909,0,18,0,0,20,2,5
0.7,4,-81.7296,0,18.2704,11.032,-97.713,2.28699,-97.713,0,110,112640,111264,20,3,5
0.7,5,-75.5352,0,24.4648,13.8476,-90.7069,9.29306,-90.7069,0,38,0,0,20,3,4
0.7,6,-37.5282,0,62.4718,15,-95.2984,4.70159,-95.2984,0,65,88064,85888,20,3,8
0.7,7,-75.6835,0,24.3165,13.7802,-90.5548,9.44516,-90.5548,0,60,0,0,20,4,3
0.7,9,-56.0362,0,43.9638,15,-92.9467,7.05331,-92.9467,0,75,0,0,20,4,3
0.7,10,-75.6519,0,24.3481,13.7946,-91.8239,8.17609,-91.8239,0,135,36864,37088,20,4,3
0.7,1,-59.6666,0,40.3334,15,-93.5978,6.40221,-93.5978,0,55,0,0,20,5,3
0.7,8,-80.7933,0,19.2067,11.4576,-93.028,6.97196,-93.028,0,130,61440,62464,20,5,6
0.7,11,-46.387,0,53.613,15,-95.8063,4.19373,-95.8063,0,90,0,0,20,5,6
0.7,12,-54.001,0,45.999,15,-93.0052,6.99481,-93.0052,0,45,10240,13664,20,5,2
0.7,13,-56.8027,0,43.1973,15,-95.5506,4.44935,-95.5506,0,22,0,0,20,5,6
0.7,14,-45.1841,0,54.8159,15,-94.6054,5.3946,-94.6054,0,35,0,0,20,6,5
0.7,15,-89.3053,0,10.6947,7.58849,-98.7864,1.2136,-98.7864,0,120,0,0,20,6,7
0.7,16,-74.2912,0,25.7088,14.4131,-91.3123,8.68773,-91.3123,0,60,0,0,20,6,5
0.7,17,-79.8587,0,20.1413,11.8824,-89.6766,10.3234,-89.6766,0,20,0,0,20,7,8
0.7,18,-75.8229,0,24.1771,13.7169,-90.8863,9.1137,-90.8863,0,15,0,0,20,7,8
0.7,19,-55.0279,0,44.9721,15,-93.404,6.59597,-93.404,0,105,0,0,20,7,6
0.7,20,-63.448,0,36.552,15,-91.0712,8.92883,-91.0712,0,25,0,0,20,8,3
0.8,2,-65.8314,0,34.1686,15,-93.1039,6.89615,-93.1039,0,30,163840,160064,20,2,8
0.8,3,-79.598,0,20.402,12.0009,-89.5338,10.4662,-89.5338,0,18,0,0,20,2,8
0.8,4,-82.0815,0,17.9185,10.872,-98.8541,1.14589,-98.8541,0,110,139264,134688,20,3,8
0.8,5,-62.874,0,37.126,15,-90.4375,9.56252,-90.4375,0,38,0,0,20,3,4
0.8,6,-40.4106,0,59.5894,15,-94.9582,5.04184,-94.9582,0,65,112640,111264,20,3,8
0.8,7,-75.6834,0,24.3166,13.7803,-90.6013,9.39869,-90.6013,0,60,0,0,20,4,3
0.8,9,-69.2349,0,30.7651,15,-92.8678,7.13217,-92.8678,0,75,0,0,20,4,3
0.8,10,-77.9967,0,22.0033,12.7288,-91.199,8.80103,-91.199,0,135,61440,62464,20,4,3
0.8,1,-46.5893,0,53.4107,15,-83.2333,16.7667,-83.2333,0,55,0,0,20,5,4
0.8,8,-69.3974,0,30.6026,15,-93.4994,6.50056,-93.4994,0,130,88064,85888,20,5,6
0.8,11,-43.4987,0,56.5013,15,-95.4406,4.55938,-95.4406,0,90,0,0,20,5,6
0.8,12,-53.941,0,46.059,15,-93.0492,6.95079,-93.0492,0,45,36864,37088,20,5,6
0.8,13,-70.9842,0,29.0158,15,-95.4436,4.55642,-95.4436,0,22,0,78080,20,5,6
0.8,14,-46.1325,0,53.8675,15,-94.4179,5.58207,-94.4179,0,35,10240,13664,20,6,5
0.8,15,-78.6684,0,21.3316,12.4235,-99.1951,0.80486,-99.1951,0,120,0,0,20,6,7
0.8,16,-59.6795,0,40.3205,15,-91.6842,8.31579,-91.6842,0,60,0,0,20,6,5
0.8,17,-79.8001,0,20.1999,11.909,-89.6169,10.3831,-89.6169,0,20,0,0,20,7,8
0.8,18,-75.8896,0,24.1104,13.6865,-81.0406,18.9594,-81.0406,0,15,0,0,20,7,2
0.8,19,-70.6584,0,29.3416,15,-93.6836,6.3164,-93.6836,0,105,0,0,20,7,6
0.8,20,-76.7537,0,23.2463,13.2938,-90.9978,9.00217,-90.9978,0,25,0,0,20,8,4
0.9,2,-66.6532,0,33.3468,15,-92.9796,7.02041,-92.9796,0,30,190464,183488,20,2,8
0.9,3,-79.809,0,20.191,11.905,-89.5774,10.4226,-89.5774,0,18,0,0,20,2,8
0.9,4,-82.5244,0,17.4756,10.6707,-99.0409,0.959086,-99.0409,0,110,163840,160064,20,3,4
0.9,5,-63.6052,0,36.3948,15,-90.1676,9.83241,-90.1676,0,38,0,0,20,3,4
0.9,6,-43.5527,0,56.4473,15,-94.6159,5.38412,-94.6159,0,65,139264,134688,20,3,8
0.9,7,-62.3585,0,37.6415,15,-90.6582,9.34181,-90.6582,0,60,0,0,20,4,3
0.9,9,-54.1257,0,45.8743,15,-84.4108,15.5892,-84.4108,0,75,0,0,20,4,2
0.9,10,-79.9998,0,20.0002,11.8183,-90.5883,9.4117,-90.5883,0,135,88064,85888,20,4,3
0.9,1,-45.1454,0,54.8546,15,-94.3599,5.64008,-94.3599,0,55,0,0,20,5,4
0.9,8,-83.1281,0,16.8719,10.3963,-93.9715,6.0285,-93.9715,0,130,112640,111264,20,5,6
0.9,11,-41.5131,0,58.4869,15,-95.0773,4.92266,-95.0773,0,90,0,0,20,5,6
0.9,12,-54.0152,0,45.9848,15,-92.9016,7.09838,-92.9016,0,45,61440,62464,20,5,6
0.9,13,-71.1237,0,28.8763,15,-95.3376,4.66244,-95.3376,0,22,0,156160,20,5,6
0.9,14,-47.0716,0,52.9284,15,-94.2313,5.76871,-94.2313,0,35,36864,37088,20,6,5
0.9,15,-90.9555,0,9.04447,6.8384,-93.5107,6.48931,-93.5107,0,120,0,78080,20,6,5
0.9,16,-58.6933,0,41.3067,15,-80.8057,19.1943,-80.8057,0,60,10240,13664,20,6,5
0.9,17,-79.7472,0,20.2528,11.9331,-89.5592,10.4408,-89.5592,0,20,0,0,20,7,8
0.9,18,-75.9596,0,24.0404,13.6547,-90.9283,9.07173,-90.9283,0,15,0,0,20,7,8
0.9,19,-58.3179,0,41.6821,15,-93.9718,6.02817,-93.9718,0,105,0,0,20,7,6
0.9,20,-63.5265,0,36.4735,15,-91.2139,8.78605,-91.2139,0,25,0,0,20,8,2
1,2,-67.4667,0,32.5333,15,-92.8534,7.14659,-92.8534,0,30,215040,208864,20,2,8
1,3,-67.1839,0,32.8161,15,-90.1506,9.8494,-90.1506,0,18,0,0,20,2,6
1,4,-83.0553,0,16.9447,10.4294,-98.8754,1.12458,-98.8754,0,110,190464,183488,20,3,4
1,5,-64.3194,0,35.6806,15,-81.8172,18.1828,-81.8172,0,38,0,0,20,3,2
1,6,-46.1737,0,53.8263,15,-94.2602,5.73982,-94.2602,0,65,163840,160064,20,3,8
1,7,-75.9234,0,24.0766,13.6712,-90.727,9.27295,-90.727,0,60,0,0,20,4,3
1,9,-53.5882,0,46.4118,15,-83.9795,16.0205,-83.9795,0,75,0,0,20,4,2
1,10,-81.7982,0,18.2018,11.0008,-89.9779,10.0221,-89.9779,0,135,112640,111264,20,4,3
1,1,-43.8829,0,56.1171,15,-94.5392,5.46076,-94.5392,0,55,0,0,20,5,4
1,8,-84.2713,0,15.7287,9.87667,-94.4563,5.54365,-94.4563,0,130,139264,134688,20,5,6
1,11,-42.5576,0,57.4424,15,-85.4038,14.5962,-85.4038,0,90,0,0,20,5,4
1,12,-68.5834,0,31.4166,15,-92.7536,7.24636,-92.7536,0,45,88064,85888,20,5,6
1,13,-57.2811,0,42.7189,15,-95.2292,4.77083,-95.2292,0,22,0,234240,20,5,6
1,14,-59.5922,0,40.4078,15,-94.0394,5.9606,-94.0394,0,35,61440,62464,20,6,5
1,15,-90.1533,0,9.84672,7.20305,-98.9687,1.03127,-98.9687,0,120.993,0,156160,20,6,7
1,16,-71.6692,0,28.3308,15,-81.4457,18.5543,-81.4457,0,60,36864,37088,20,6,2
1,17,-79.6985,0,20.3015,11.9552,-89.5016,10.4984,-89.5016,0,20,0,78080,20,7,8
1,18,-62.6663,0,37.3337,15,-90.9504,9.04962,-90.9504,0,15,10240,13664,20,7,8
1,19,-73.8236,0,26.1764,15,-94.2762,5.72381,-94.2762,0,105,0,0,20,7,6
1,20,-63.5866,0,36.4134,15,-91.0896,8.91039,-91.0896,0,25,0,0,20,8,2
1.1,2,-68.2443,0,31.7557,15,-92.7293,7.27066,-92.7293,0,30,241664,232288,20,2,8
1.1,3,-80.2296,0,19.7704,11.7138,-90.0234,9.97664,-90.0234,0,18,0,0,20,2,6
1.1,4,-83.6406,0,16.3594,10.1634,-98.7224,1.27762,-98.7224,0,110,215040,208864,20,3,4
1.1,5,-78.0909,0,21.9091,12.686,-89.6086,10.3914,-89.6086,0,38,0,0,20,3,4
1.1,6,-48.2601,0,51.7399,15,-93.902,6.098,-93.902,0,65,190464,183488,20,3,8
1.1,7,-76.1537,0,23.8463,13.5665,-90.8054,9.19459,-90.8054,0,60,0,0,20,4,3
1.1,9,-67.8821,0,32.1179,15,-92.7115,7.28845,-92.7115,0,75,0,0,20,4,3
1.1,10,-70.9931,0,29.0069,15,-89.3941,10.6059,-89.3941,0,135,139264,134688,20,4,3
1.1,1,-43.2138,0,56.7862,15,-94.7036,5.29636,-94.7036,0,55,0,0,20,5,2
1.1,8,-73.2316,0,26.7684,15,-94.936,5.06398,-94.936,0,130,163840,160064,20,5,6
1.1,11,-45.3303,0,54.6697,15,-94.3361,5.66395,-94.3361,0,90,0,0,20,5,6
1.1,12,-68.8702,0,31.1298,15,-92.6101,7.38986,-92.6101,0,45,112640,111264,20,5,6
1.1,13,-71.4545,0,28.5455,15,-95.1218,4.87816,-95.1218,0,22,0,312320,20,5,6
1.1,14,-48.8684,0,51.1316,15,-93.8483,6.15169,-93.8483,0,35,88064,85888,20,6,5
1.1,15,-89.6154,0,10.3846,7.44754,-98.4726,1.52743,-98.4726,0,120.993,0,234240,20,6,7
1.1,16,-56.8132,0,43.1868,15,-92.5786,7.42135,-92.5786,0,60,61440,62464,20,6,2
1.1,17,-79.6556,0,20.3444,11.9747,-77.8628,22.1372,-77.8628,0,20,0,156160,20,7,8
1.1,18,-76.1132,0,23.8868,13.5849,-90.9728,9.02724,-90.9728,0,15,36864,37088,20,7,8
1.1,19,-61.9521,0,38.0479,15,-94.5853,5.41469,-94.5853,0,105,0,78080,20,7,6
1.1,20,-63.6589,0,36.3411,15,-79.5866,20.4134,-79.5866,0,25,10240,13664,20,8,2
1.2,2,-69.01,0,30.99,15,-92.6034,7.39657,-92.6034,0,30,256000,257664,20,2,8
1.2,3,-67.6568,0,32.3432,15,-89.893,10.107,-89.893,0,18,0,0,20,2,6
1.2,4,-84.2828,0,15.7172,9.87145,-98.5776,1.42245,-98.5776,0,110,241664,232288,20,3,4
1.2,5,-65.6586,0,34.3414,15,-89.3189,10.6811,-89.3189,0,38,0,0,20,3,4
1.2,6,-50.0155,0,49.9845,15,-85.9494,14.0506,-85.9494,0,65,215040,208864,20,3,4
1.2,7,-76.4551,0,23.5449,13.4295,-79.5054,20.4946,-79.5054,0,60,0,0,20,4,3
1.2,9,-68.0878,0,31.9122,15,-92.686,7.31399,-92.686,0,75,0,0,20,4,3
1.2,10,-84.842,0,15.158,9.61729,-88.8263,11.1737,-88.8263,0,135,163840,160064,20,4,3
1.2,1,-43.4286,0,56.5714,15,-84.0429,15.9571,-84.0429,0,55,0,78080,20,5,4
1.2,8,-86.4206,0,13.5794,8.89973,-92.2414,7.7586,-92.2414,0,130,190464,183488,20,5,4
1.2,11,-48.0471,0,51.9529,15,-93.9589,6.04107,-93.9589,0,90,0,0,20,5,6
1.2,12,-69.2581,0,30.7419,15,-92.4667,7.53332,-92.4667,0,45,139264,134688,20,5,6
1.2,13,-57.6906,0,42.3094,15,-95.0121,4.9879,-95.0121,0,22,0,390400,20,5,6
1.2,14,-49.7034,0,50.2966,15,-93.6518,6.3482,-93.6518,0,35,112640,111264,20,6,5
1.2,15,-89.0853,0,10.9147,7.6885,-97.9514,2.04858,-97.9514,0,120.993,0,312320,20,6,7
1.2,16,-55.9773,0,44.0227,15,-92.558,7.44202,-92.558,0,60,88064,85888,20,6,2
1.2,17,-66.7254,0,33.2746,15,-89.3905,10.6095,-89.3905,0,20,0,234240,20,7,8
1.2,18,-62.8495,0,37.1505,15,-90.9961,9.00387,-90.9961,0,15,61440,62464,20,7,8
1.2,19,-76.9494,0,23.0506,13.2048,-94.9076,5.09244,-94.9076,0,105,0,156160,20,7,6
1.2,20,-63.7453,0,36.2547,15,-79.4455,20.5545,-79.4455,0,25,36864,37088,20,8,2
1.3,2,-69.7393,0,30.2607,15,-81.3006,18.6994,-81.3006,0,30,256000,281088,20,2,8
1.3,3,-80.6436,0,19.3564,11.5256,-89.7637,10.2363,-89.7637,0,18,0,78080,20,2,6
1.3,4,-84.9475,0,15.0525,9.56933,-88.0615,11.9385,-88.0615,0,110,256000,257664,20,3,4
1.3,5,-79.231,0,20.769,12.1677,-89.0284,10.9716,-89.0284,0,38,0,0,20,3,4
1.3,6,-65.446,0,34.554,15,-93.1538,6.84618,-93.1538,0,65,241664,232288,20,3,8
1.3,7,-76.8104,0,23.1896,13.268,-90.994,9.006,-90.994,0,60,0,0,20,4,3
1.3,9,-68.608,0,31.392,15,-92.6745,7.32549,-92.6745,0,75,0,0,20,4,3
1.3,10,-86.1535,0,13.8465,9.02111,-88.3022,11.6978,-88.3022,0,135,190464,183488,20,4,3
1.3,1,-44.4144,0,55.5856,15,-94.4538,5.54618,-94.4538,0,55,0,156160,20,5,2
1.3,8,-87.4212,0,12.5788,8.44492,-85.1789,14.8211,-85.1789,0,130,215040,208864,20,5,6
1.3,11,-50.2818,0,49.7182,15,-93.5863,6.41373,-93.5863,0,90,0,0,20,5,6
1.3,12,-55.5113,0,44.4887,15,-92.328,7.67202,-92.328,0,45,163840,160064,20,5,6
1.3,13,-57.9171,0,42.0829,15,-94.9034,5.09657,-94.9034,0,22,0,468480,20,5,6
1.3,14,-63.7572,0,36.2428,15,-93.4561,6.54395,-93.4561,0,35,139264,134688,20,6,5
1.3,15,-88.5862,0,11.4138,7.91537,-92.4726,7.52739,-92.4726,0,120.993,0,390400,20,6,2
1.3,16,-55.2742,0,44.7258,15,-81.3763,18.6237,-81.3763,0,60,112640,111264,20,6,2
1.3,17,-79.5845,0,20.4155,12.007,-77.7395,22.2605,-77.7395,0,20,0,312320,20,7,8
1.3,18,-62.9468,0,37.0532,15,-91.0197,8.98026,-91.0197,0,15,88064,85888,20,7,8
1.3,19,-78.3906,0,21.6094,12.5497,-95.2313,4.76874,-95.2313,0,105,0,234240,20,7,6
1.3,20,-63.8427,0,36.1573,15,-90.7201,9.27992,-90.7201,0,25,61440,62464,20,8,2
1.4,2,-56.3446,0,43.6554,15,-82.1946,17.8054,-82.1946,0,30,256000,306464,20,2,7
1.4,3,-80.8498,0,19.1502,11.4319,-89.6312,10.3688,-89.6312,0,18,0,156160,20,2,6
1.4,4,-85.6438,0,14.3562,9.2528,-87.9238,12.0762,-87.9238,0,110,256000,281088,20,3,4
1.4,5,-79.7761,0,20.2239,11.92,-88.7275,11.2725,-88.7275,0,38,0,0,20,3,4
1.4,6,-53.124,0,46.876,15,-92.7627,7.23732,-92.7627,0,65,256000,257664,20,3,8
1.4,7,-77.2225,0,22.7775,13.0807,-91.1038,8.89622,-91.1038,0,60,0,0,20,4,3
1.4,9,-55.1461,0,44.8539,15,-92.6767,7.32326,-92.6767,0,75,0,0,20,4,3
1.4,10,-87.3804,0,12.6196,8.46344,-87.8156,12.1844,-87.8156,0,135,215040,208864,20,4,3
1.4,1,-45.8098,0,54.1902,15,-94.3338,5.66617,-94.3338,0,55,0,234240,20,5,2
1.4,8,-88.393,0,11.607,8.00316,-96.3856,3.61439,-96.3856,0,130,241664,232288,20,5,6
1.4,11,-52.168,0,47.832,15,-82.1245,17.8755,-82.1245,0,90,0,0,20,5,6
1.4,12,-70.2577,0,29.7423,15,-92.1898,7.81024,-92.1898,0,45,190464,183488,20,5,6
1.4,13,-72.0594,0,27.9406,15,-94.7923,5.20769,-94.7923,0,22,0,546560,20,5,6
1.4,14,-51.2141,0,48.7859,15,-93.2547,6.7453,-93.2547,0,35,163840,160064,20,6,5
1.4,15,-88.1094,0,11.8906,8.1321,-96.8618,3.13817,-96.8618,0,120.993,0,468480,20,6,7
1.4,16,-69.0223,0,30.9777,15,-92.5439,7.45611,-92.5439,0,60,139264,134688,20,6,2
1.4,17,-66.6569,0,33.3431,15,-89.2839,10.7161,-89.2839,0,20,0,390400,20,7,8
1.4,18,-63.0498,0,36.9502,15,-91.0443,8.95565,-91.0443,0,15,112640,111264,20,7,8
1.4,19,-79.7697,0,20.2303,11.9229,-95.5655,4.43452,-95.5655,0,105,0,312320,20,7,6
1.4,20,-77.1712,0,22.8288,13.104,-90.5955,9.40448,-90.5955,0,25,88064,85888,20,8,2
1.5,2,-57.1173,0,42.8827,15,-92.231,7.76896,-92.231,0,30,256000,329888,20,2,8
1.5,3,-81.051,0,18.949,11.3405,-86.2031,13.7969,-86.2031,0,18,0,234240,20,2,4
1.5,4,-74.3435,0,25.6565,14.3893,-98.2176,1.78244,-98.2176,0,110,256000,306464,20,3,4
1.5,5,-80.2948,0,19.7052,11.6842,-88.4255,11.5745,-88.4255,0,38,0,0,20,3,4
1.5,6,-69.4925,0,30.5075,15,-92.3679,7.63206,-92.3679,0,65,256000,281088,20,3,8
1.5,7,-64.5188,0,35.4812,15,-90.7442,9.25576,-90.7442,0,60,0,0,20,4,2
1.5,9,-56.2356,0,43.7644,15,-92.6926,7.30739,-92.6926,0,75,0,0,20,4,3
1.5,10,-88.499,0,11.501,7.955,-87.3935,12.6065,-87.3935,0,135,241664,232288,20,4,3
1.5,1,-47.2644,0,52.7356,15,-94.2199,5.78009,-94.2199,0,55,0,312320,20,5,2
1.5,8,-89.3066,0,10.6934,7.5879,-96.8571,3.14289,-96.8571,0,130,256000,257664,20,5,6
1.5,11,-69.238,0,30.762,15,-92.8334,7.16657,-92.8334,0,90,0,0,20,5,6
1.5,12,-56.7768,0,43.2232,15,-92.0566,7.94339,-92.0566,0,45,215040,208864,20,5,6
1.5,13,-72.2826,0,27.7174,15,-94.6823,5.31773,-94.6823,0,22,0,624640,20,5,6
1.5,14,-66.1444,0,33.8556,15,-93.0541,6.94591,-93.0541,0,35,190464,183488,20,6,5
1.5,15,-87.678,0,12.322,8.32819,-96.2913,3.70874,-96.2913,0,120.993,0,546560,20,6,7
1.5,16,-68.7109,0,31.2891,15,-92.5502,7.44977,-92.5502,0,60,163840,160064,20,6,2
1.5,17,-79.5346,0,20.4654,12.0297,-89.2327,10.7673,-89.2327,0,20,0,468480,20,7,8
1.5,18,-63.1552,0,36.8448,15,-91.0692,8.93084,-91.0692,0,15,139264,134688,20,7,8
1.5,19,-81.0443,0,18.9557,11.3435,-95.8984,4.1016,-95.8984,0,105,0,390400,20,7,6
1.5,20,-64.0746,0,35.9254,15,-90.473,9.52704,-90.473,0,25,112640,111264,20,8,2
1.6,2,-57.8764,0,42.1236,15,-92.1062,7.8938,-92.1062,0,30,256000,355264,20,2,8
1.6,3,-81.2537,0,18.7463,11.2483,-77.7712,22.2288,-77.7712,0,18,0,312320,20,2,6
1.6,4,-87.0508,0,12.9492,8.61327,-98.1218,1.87815,-98.1218,0,110,256000,329888,20,3,4
1.6,5,-80.8051,0,19.1949,11.4522,-88.1124,11.8876,-88.1124,0,38,0,0,20,3,4
1.6,6,-57.1836,0,42.8164,15,-91.9564,8.04365,-91.9564,0,65,256000,306464,20,3,8
1.6,7,-78.1585,0,21.8415,12.6552,-80.019,19.981,-80.019,0,60,0,0,20,4,3
1.6,9,-71.4523,0,28.5477,15,-92.3845,7.61546,-92.3845,0,75,0,0,20,4,2
1.6,10,-89.5577,0,10.4423,7.47376,-87.034,12.966,-87.034,0,135,253952,257664,20,4,3
1.6,1,-48.678,0,51.322,15,-94.015,5.98496,-94.015,0,55,0,390400,20,5,6
1.6,8,-90.1933,0,9.8067,7.18486,-97.331,2.66895,-97.331,0,130,256000,281088,20,5,6
1.6,11,-71.5464,0,28.4536,15,-85.1766,14.8234,-85.1766,0,90,0,0,20,5,4
1.6,12,-57.4878,0,42.5122,15,-80.6714,19.3286,-80.6714,0,45,241664,232288,20,5,6
1.6,13,-58.6829,0,41.3171,15,-94.5697,5.43026,-94.5697,0,22,0,702720,20,5,6
1.6,14,-52.7017,0,47.2983,15,-92.8477,7.15232,-92.8477,0,35,215040,208864,20,6,5
1.6,15,-87.2868,0,12.7132,8.50601,-95.6889,4.31109,-95.6889,0,120.993,0,624640,20,6,7
1.6,16,-68.59,0,31.41,15,-92.5657,7.43429,-92.5657,0,60,190464,183488,20,6,2
1.6,17,-79.5177,0,20.4823,12.0374,-89.182,10.818,-89.182,0,20,0,546560,20,7,8
1.6,18,-76.5644,0,23.4356,13.3798,-91.095,8.90502,-91.095,0,15,163840,160064,20,7,8
1.6,19,-82.2601,0,17.7399,10.7909,-96.2397,3.76034,-96.2397,0,105,0,468480,20,7,6
1.6,20,-77.396,0,22.604,13.0018,-90.3485,9.65152,-90.3485,0,25,139264,134688,20,8,2
1.7,2,-72.4452,0,27.5548,15,-84.5216,15.4784,-84.5216,0,30,256000,378688,20,2,3
1.7,3,-81.4515,0,18.5485,11.1584,-89.2313,10.7687,-89.2313,0,18,0,390400,20,2,6
1.7,4,-87.7475,0,12.2525,8.29658,-92.397,7.603,-92.397,0,110,256000,355264,20,3,2
1.7,5,-81.2917,0,18.7083,11.231,-87.7978,12.2022,-87.7978,0,38,0,0,20,3,4
1.7,6,-72.7098,0,27.2902,15,-91.5404,8.45956,-91.5404,0,65,256000,329888,20,3,8
1.7,7,-78.6655,0,21.3345,12.4248,-89.9625,10.0375,-89.9625,0,60,0,0,20,4,2
1.7,9,-72.5846,0,27.4154,15,-91.9424,8.05765,-91.9424,0,75,0,0,20,4,2
1.7,10,-90.5328,0,9.4672,7.03055,-86.7596,13.2404,-86.7596,0,135,256000,281088,20,4,3
1.7,1,-62.8875,0,37.1125,15,-93.7057,6.29435,-93.7057,0,55,0,468480,20,5,6
1.7,8,-91.0272,0,8.97282,6.80583,-97.7916,2.20837,-97.7916,0,130,256000,306464,20,5,6
1.7,11,-73.5363,0,26.4637,15,-92.0849,7.91511,-92.0849,0,90,0,0,20,5,6
1.7,12,-72.1086,0,27.8914,15,-87.1634,12.8366,-87.1634,0,45,256000,257664,20,5,4
1.7,13,-58.9573,0,41.0427,15,-87.1499,12.8501,-87.1499,0,22,0,780800,20,5,2
1.7,14,-53.8545,0,46.1455,15,-92.642,7.35803,-92.642,0,35,241664,232288,20,6,5
1.7,15,-86.9568,0,13.0432,8.65601,-95.0721,4.92789,-95.0721,0,120.993,0,702720,20,6,7
1.7,16,-68.6725,0,31.3275,15,-92.5898,7.41021,-92.5898,0,60,215040,208864,20,6,2
1.7,17,-79.5063,0,20.4937,12.0426,-89.1332,10.8668,-89.1332,0,20,0,624640,20,7,8
