Time,IMSI,Level,Qual,SNR,CQI,SecondCell_RSRP,SecondCell_SNR,NRxLev1,NQual1,Speed,DL_bitrate,UL_bitrate,BANDWIDTH,serving_cell,best_neigh_cell
1.801,8,-91.8375,0,8.16249,6.4375,-98.2531,1.74686,-98.2531,0,130,256000,329888,20,5,6
1.801,11,-75.3327,0,24.6673,13.9397,-91.5828,8.41719,-91.5828,0,90,0,0,20,5,2
1.801,12,-58.9768,0,41.0232,15,-91.6723,8.32772,-91.6723,0,45,256000,281088,20,5,6
1.801,13,-73.0158,0,26.9842,15,-94.3443,5.65566,-94.3443,0,22,0,780800,20,5,6
1.801,7,-79.2004,0,20.7996,12.1817,-77.9879,22.0121,-77.9879,0,60,0,0,20,4,2
1.801,9,-60.0794,0,39.9206,15,-91.4816,8.51844,-91.4816,0,75,0,0,20,4,2
1.801,10,-91.4639,0,8.5361,6.60732,-86.571,13.429,-86.571,0,135,256000,306464,20,4,3
1.801,4,-76.7323,0,23.2677,13.3035,-97.9732,2.02678,-97.9732,0,110,256000,378688,20,3,4
1.801,5,-81.7713,0,18.2287,11.013,-87.4715,12.5285,-87.4715,0,38,0,0,20,3,4
1.801,6,-74.1106,0,25.8894,14.4952,-91.1062,8.8938,-91.1062,0,65,251904,355264,20,3,8
1.801,2,-73.0715,0,26.9285,15,-91.8597,8.1403,-91.8597,0,30,256000,404064,20,2,8
1.801,3,-81.6508,0,18.3492,11.0678,-89.0943,10.9057,-89.0943,0,18,0,472384,20,2,6
2,2,-60.6485,0,39.3515,15,-91.6152,8.38483,-91.6152,0,30,256000,452864,20,2,8
2,3,-82.0411,0,17.9589,10.8904,-88.819,11.181,-88.819,0,18,0,624640,20,2,6
2,4,-89.8044,0,10.1956,7.36163,-97.8821,2.11787,-97.8821,0,110,256000,427488,20,3,4
2,5,-70.1979,0,29.8021,15,-81.6208,18.3792,-81.6208,0,38,0,0,20,3,2
2,6,-76.5641,0,23.4359,13.38,-90.2073,9.79269,-90.2073,0,65,256000,404064,20,3,8
2,7,-80.2972,0,19.7028,11.6831,-88.7249,11.2751,-88.7249,0,60,0,0,20,4,2
2,9,-76.0199,0,23.9801,13.6273,-90.5312,9.46877,-90.5312,0,75,0,0,20,4,2
2,10,-93.1591,0,6.84092,5.83678,-86.4901,13.5099,-86.4901,0,135,256000,355264,20,4,3
2,1,-68.3016,0,31.6984,15,-92.7275,7.27245,-92.7275,0,55,0,702720,20,5,6
2,8,-93.3442,0,6.65584,5.75265,-98.7534,1.24665,-98.7534,0,130,256000,378688,20,5,7
2,11,-65.3311,0,34.6689,15,-90.5162,9.48382,-90.5162,0,90,0,0,20,5,2
2,12,-72.4036,0,27.5964,15,-91.7764,8.22363,-91.7764,0,45.9996,256000,329888,20,5,6
2,13,-73.5397,0,26.4603,15,-94.1161,5.88395,-94.1161,0,22,0,780800,20,5,6
2,14,-56.9852,0,43.0148,15,-92.0019,7.99807,-92.0019,0,35,256000,306464,20,6,5
2,15,-86.3681,0,13.6319,8.9236,-93.0342,6.96579,-93.0342,0,120.993,0,780800,20,6,7
2,16,-70.0145,0,29.9855,15,-92.7154,7.28461,-92.7154,0,60,256000,281088,20,6,2
2,17,-79.5049,0,20.4951,12.0432,-77.3497,22.6503,-77.3497,0,20,0,780800,20,7,8
2,18,-76.9841,0,23.0159,13.189,-91.1637,8.83627,-91.1637,0,15,256000,257664,20,7,2
2,19,-86.4157,0,13.5843,8.90196,-97.6052,2.39478,-97.6052,0,105,0,780800,20,7,6
2,20,-77.9536,0,22.0464,12.7484,-89.8558,10.1442,-89.8558,0,25,241664,232288,20,8,2
3.301,20,-80.4183,0,19.5817,11.628,-88.298,11.702,-88.298,0,25,256000,488000,20,8,2
3.301,17,-80.0492,0,19.9508,11.7958,-81.9133,18.0867,-81.9133,0,20,0,780800,20,7,2
3.301,18,-65.5751,0,34.4249,15,-89.9107,10.0893,-89.9107,0,15,256000,488000,20,7,2
3.301,19,-95.4378,0,4.56215,4.80098,-101.833,-1.83307,-101.833,0,105,0,780800,20,7,6
3.301,14,-79.4366,0,20.5634,12.0743,-81.746,18.254,-81.746,0,35,256000,488000,20,6,2
3.301,15,-90.7305,0,9.26948,6.94067,-65.3909,34.6091,-65.3909,0,120.993,0,780800,20,6,7
3.301,16,-80.6474,0,19.3526,11.5239,-83.0767,16.9233,-83.0767,0,60,256000,488000,20,6,2
3.301,1,-81.5295,0,18.4705,11.123,-87.5911,12.4089,-87.5911,0,55,0,780800,20,5,6
3.301,8,-100.508,0,-0.507965,2.49638,-104.158,-4.15824,-104.158,0,130.718,256000,488000,20,5,6
3.301,11,-90.3632,0,9.63683,7.10765,-82.7809,17.2191,-82.7809,0,90,0,0,20,5,2
3.301,12,-50.0269,0,49.9731,15,-93.5492,6.45076,-93.5492,0,45.9996,256000,488000,20,5,2
3.301,13,-77.2061,0,22.7939,13.0881,-92.5566,7.44338,-92.5566,0,22,0,780800,20,5,6
3.301,7,-87.1121,0,12.8879,8.58541,-82.4893,17.5107,-82.4893,0,60,0,0,20,4,2
3.301,9,-87.0385,0,12.9615,8.61887,-70.5526,29.4474,-70.5526,0,75,0,0,20,4,2
3.301,10,-99.1897,0,0.810289,3.09559,-87.7771,12.2229,-87.7771,0,135.896,256000,488000,20,4,3
3.301,4,-96.3613,0,3.63866,4.38121,-97.4225,2.57745,-97.4225,0,110.35,256000,488000,20,3,4
3.301,5,-87.5795,0,12.4205,8.37295,-81.5528,18.4472,-81.5528,0,38,0,0,20,3,4
3.301,6,-86.9212,0,13.0788,8.67216,-82.6481,17.3519,-82.6481,0,65,256000,488000,20,3,8
3.301,2,-80.44,0,19.56,11.6182,-89.9449,10.0551,-89.9449,0,30,256000,488000,20,2,7
3.301,3,-84.4173,0,15.5827,9.81032,-86.9036,13.0964,-86.9036,0,18,0,780800,20,2,6
3.5,2,-68.53,0,31.47,15,-89.5671,10.4329,-89.5671,0,30,256000,488000,20,2,7
3.5,3,-84.7561,0,15.2439,9.65633,-86.5905,13.4095,-86.5905,0,18,0,780800,20,2,6
3.5,11,-81.7519,0,18.2481,11.0219,-80.286,19.714,-80.286,0,90,0,0,20,2,5
3.5,7,-81.4501,0,18.5499,11.1591,-88.0167,11.9833,-88.0167,0,60,0,0,20,2,4
3.5,9,-81.654,0,18.346,11.0664,-88.2562,11.7438,-88.2562,0,75,0,0,20,2,4
3.5,4,-97.0866,0,2.91344,4.05156,-97.2685,2.7315,-97.2685,0,110.35,256000,488000,20,3,4
3.5,6,-88.0302,0,11.9698,8.16811,-81.1087,18.8913,-81.1087,0,65,256000,488000,20,3,8
3.5,10,-85.7356,0,14.2644,9.21111,-99.0498,0.950156,-99.0498,0,135.896,256000,488000,20,3,4
3.5,5,-80.5671,0,19.4329,11.5604,-88.2076,11.7924,-88.2076,0,38,0,0,20,4,3
3.5,1,-82.8438,0,17.1562,10.5256,-86.632,13.368,-86.632,0,55,0,780800,20,5,6
3.5,8,-100.155,0,-0.155183,2.65673,-103.976,-3.97554,-103.976,0,131.588,256000,488000,20,5,6
3.5,12,-50.5282,0,49.4718,15,-93.4011,6.59894,-93.4011,0,45.9996,256000,488000,20,5,2
3.5,13,-77.7628,0,22.2372,12.8351,-92.3068,7.69323,-92.3068,0,22,0,780800,20,5,6
3.5,14,-80.4036,0,19.5964,11.6347,-88.384,11.616,-88.384,0,35,256000,488000,20,6,5
3.5,16,-69.453,0,30.547,15,-87.4175,12.5825,-87.4175,0,60,256000,488000,20,6,7
3.5,17,-80.2036,0,19.7964,11.7257,-88.486,11.514,-88.486,0,20,0,780800,20,7,8
3.5,18,-78.8712,0,21.1288,12.3313,-89.7123,10.2877,-89.7123,0,15,256000,488000,20,7,2
3.5,19,-96.4565,0,3.54345,4.33793,-102.427,-2.42697,-102.427,0,105,0,780800,20,7,6
3.5,15,-74.2014,0,25.7986,14.4539,-85.0931,14.9069,-85.0931,0,120.993,0,780800,20,7,2
3.5,20,-80.8408,0,19.1592,11.436,-88.0716,11.9284,-88.0716,0,25,256000,488000,20,8,2
4.801,20,-80.9476,0,19.0524,11.3874,-88.3945,11.6055,-88.3945,0,25,256000,488000,20,8,2
4.801,17,-81.4021,0,18.5979,11.1809,-88.4461,11.5539,-88.4461,0,20,0,780800,20,7,8
4.801,18,-80.6961,0,19.3039,11.5018,-88.3616,11.6384,-88.3616,0,15,256000,488000,20,7,2
4.801,19,-98.7955,0,1.2045,3.27477,-102.337,-2.337,-102.337,0,105,0,780800,20,7,6
4.801,15,-75.9087,0,24.0913,13.6779,-90.8409,9.15909,-90.8409,0,120.993,0,780800,20,7,8
4.801,14,-85.5881,0,14.4119,9.27816,-72.247,27.753,-72.247,0,35,256000,488000,20,6,5
4.801,16,-89.1365,0,10.8635,7.66524,-82.1483,17.8517,-82.1483,0,60,256000,488000,20,6,7
4.801,1,-89.4699,0,10.5301,7.51368,-78.225,21.775,-78.225,0,55,0,780800,20,5,6
4.801,8,-95.7582,0,4.24176,4.65534,-87.5569,12.4431,-87.5569,0,131.588,256000,488000,20,5,6
4.801,12,-61.9624,0,38.0376,15,-90.8183,9.18175,-90.8183,0,45.9996,256000,488000,20,5,4
4.801,13,-81.1961,0,18.8039,11.2745,-90.5831,9.41686,-90.5831,0,22,0,780800,20,5,6
4.801,5,-71.8119,0,28.1881,15,-91.7937,8.2063,-91.7937,0,38,0,0,20,4,3
4.801,4,-101.616,0,-1.61647,1.99251,-97.8282,2.17183,-97.8282,0,110.35,253952,488000,20,3,4
4.801,6,-93.8077,0,6.19227,5.54194,-65.9479,34.0521,-65.9479,0,65,256000,488000,20,3,8
4.801,10,-79.1797,0,20.8203,12.1911,-92.5792,7.42083,-92.5792,0,135.896,256000,488000,20,3,8
4.801,2,-72.2229,0,27.7771,15,-87.1298,12.8702,-87.1298,0,30,256000,488000,20,2,7
4.801,3,-86.8369,0,13.1631,8.71049,-84.3756,15.6244,-84.3756,0,18,0,780800,20,2,6
4.801,11,-79.1179,0,20.8821,12.2192,-89.4319,10.5681,-89.4319,0,90,0,0,20,2,6
4.801,7,-70.952,0,29.048,15,-92.4495,7.55054,-92.4495,0,60,0,0,20,2,4
4.801,9,-76.1331,0,23.8669,13.5758,-90.5028,9.49718,-90.5028,0,75,0,0,20,2,5
5,2,-84.3949,0,15.6051,9.8205,-85.2789,14.7211,-85.2789,0,30,256000,488000,20,2,6
5,3,-87.1367,0,12.8633,8.57422,-84.0072,15.9928,-84.0072,0,18,0,780800,20,2,6
5,11,-65.3333,0,34.6667,15,-89.4306,10.5694,-89.4306,0,90,0,0,20,2,6
5,7,-67.7265,0,32.2735,15,-81.8602,18.1398,-81.8602,0,60,0,0,20,2,4
5,9,-76.6644,0,23.3356,13.3344,-90.6744,9.32564,-90.6744,0,75,0,0,20,2,5
5,10,-81.2398,0,18.7602,11.2547,-90.8189,9.18108,-90.8189,0,135.896,256000,488000,20,3,8
5,5,-71.0797,0,28.9203,15,-91.9873,8.01267,-91.9873,0,38,0,0,20,4,3
5,4,-98.134,0,1.86599,3.57545,-102.255,-2.25475,-102.255,0,110.35,253952,488000,20,4,3
5,8,-95.2558,0,4.74421,4.88373,-96.8455,3.15454,-96.8455,0,131.588,256000,488000,20,5,6
5,12,-63.6641,0,36.3359,15,-90.1777,9.82225,-90.1777,0,45.9996,256000,488000,20,5,4
5,13,-81.6853,0,18.3147,11.0521,-90.3044,9.69561,-90.3044,0,22,0,780800,20,5,6
5,14,-84.0644,0,15.9356,9.97074,-85.8161,14.1839,-85.8161,0,35,256000,488000,20,5,6
5,1,-76.4095,0,23.5905,13.4502,-90.2772,9.72281,-90.2772,0,55,0,780800,20,6,5
5,17,-81.486,0,18.514,11.1427,-76.8618,23.1382,-76.8618,0,20,0,780800,20,7,8
5,18,-68.2697,0,31.7303,15,-81.0662,18.9338,-81.0662,0,15,256000,488000,20,7,8
5,19,-98.3111,0,1.68888,3.49495,-101.662,-1.66238,-101.662,0,105,0,780800,20,7,6
5,15,-79.7829,0,20.2171,11.9169,-89.3634,10.6366,-89.3634,0,120.993,0,780800,20,7,8
5,16,-81.4785,0,18.5215,11.1461,-78.4997,21.5003,-78.4997,0,60,256000,488000,20,7,6
5,20,-80.3556,0,19.6444,11.6566,-88.7929,11.2071,-88.7929,0,25,256000,488000,20,8,2
5,6,-50.1931,0,49.8069,15,-93.4775,6.52249,-93.4775,0,65,256000,488000,20,8,2
6.301,20,-76.1164,0,23.8836,13.5834,-91.1601,8.83987,-91.1601,0,25,256000,488000,20,8,2
6.301,6,-74.6481,0,25.3519,14.2509,-91.6227,8.3773,-91.6227,0,65,256000,488000,20,8,7
6.301,17,-82.3864,0,17.6136,10.7335,-89.0759,10.9241,-89.0759,0,20,0,780800,20,7,2
6.301,18,-83.0256,0,16.9744,10.4429,-82.9423,17.0577,-82.9423,0,15,256000,488000,20,7,6
6.301,19,-96.0129,0,3.98709,4.53959,-96.476,3.52398,-96.476,0,105,0,780800,20,7,6
6.301,15,-81.5009,0,18.4991,11.136,-70.0742,29.9258,-70.0742,0,120,0,780800,20,7,8
6.301,16,-60.427,0,39.573,15,-94.4729,5.5271,-94.4729,0,60,256000,488000,20,7,6
6.301,1,-50.6716,0,49.3284,15,-93.5545,6.44552,-93.5545,0,55,0,780800,20,6,5
6.301,8,-94.8297,0,5.17029,5.0774,-86.4016,13.5984,-86.4016,0,131.588,256000,488000,20,5,6
6.301,12,-84.4552,0,15.5448,9.79309,-73.0919,26.9081,-73.0919,0,45.9996,256000,488000,20,5,4
6.301,13,-84.6156,0,15.3844,9.72018,-88.3973,11.6027,-88.3973,0,22,0,780800,20,5,6
6.301,14,-81.9527,0,18.0473,10.9306,-87.5955,12.4045,-87.5955,0,35,256000,488000,20,5,6
6.301,5,-79.9302,0,20.0698,11.8499,-77.1097,22.8903,-77.1097,0,38,0,0,20,4,3
6.301,4,-97.6348,0,2.36516,3.80234,-101.69,-1.68951,-101.69,0,111.336,256000,488000,20,4,3
6.301,10,-84.1149,0,15.8851,9.94777,-91.6711,8.32892,-91.6711,0,135,256000,488000,20,3,8
6.301,2,-72.3108,0,27.6892,15,-85.2505,14.7495,-85.2505,0,30,256000,488000,20,2,7
6.301,3,-88.9709,0,11.0291,7.7405,-81.3952,18.6048,-81.3952,0,18,0,780800,20,2,6
6.301,11,-71.2818,0,28.7182,15,-86.281,13.719,-86.281,0,90,0,0,20,2,5
6.301,7,-62.6169,0,37.3831,15,-93.5778,6.42216,-93.5778,0,60,0,0,20,2,8
6.301,9,-84.7066,0,15.2934,9.67881,-84.9984,15.0016,-84.9984,0,75,0,0,20,2,6
6.5,2,-84.6631,0,15.3369,9.69859,-85.0648,14.9352,-85.0648,0,30,256000,488000,20,2,7
6.5,11,-85.0424,0,14.9576,9.5262,-84.7524,15.2476,-84.7524,0,90,0,0,20,2,5
6.5,7,-52.273,0,47.727,15,-92.9174,7.0826,-92.9174,0,60,0,0,20,2,8
6.5,9,-85.9419,0,14.0581,9.11731,-83.696,16.304,-83.696,0,75,0,0,20,2,6
6.5,10,-83.9828,0,16.0172,10.0078,-82.2609,17.7391,-82.2609,0,135,256000,488000,20,3,8
6.5,5,-80.9394,0,19.0606,11.3912,-88.2433,11.7567,-88.2433,0,38,0,0,20,4,3
6.5,4,-86.7423,0,13.2577,8.75351,-100.999,-0.999344,-100.999,0,111.336,256000,488000,20,4,3
6.5,12,-85.3576,0,14.6424,9.38292,-84.3293,15.6707,-84.3293,0,45.9996,256000,488000,20,5,4
6.5,13,-85.0264,0,14.9736,9.53346,-88.0919,11.9081,-88.0919,0,22,0,780800,20,5,6
6.5,14,-81.7606,0,18.2394,11.0179,-87.9176,12.0824,-87.9176,0,35,256000,488000,20,5,6
6.5,1,-67.8872,0,32.1128,15,-92.9628,7.03716,-92.9628,0,55,0,780800,20,6,5
6.5,3,-80.9599,0,19.0401,11.3819,-89.2343,10.7657,-89.2343,0,18,0,780800,20,6,2
6.5,8,-84.1321,0,15.8679,9.93997,-95.2295,4.77049,-95.2295,0,131.588,256000,488000,20,6,5
6.5,17,-70.071,0,29.929,15,-88.787,11.213,-88.787,0,20,0,780800,20,7,2
6.5,18,-83.3248,0,16.6752,10.3069,-86.2959,13.7041,-86.2959,0,15,256000,488000,20,7,2
6.5,19,-95.8631,0,4.13688,4.60767,-95.5349,4.46508,-95.5349,0,105,0,780800,20,7,6
6.5,15,-93.9474,0,6.05258,5.47845,-61.979,38.021,-61.979,0,120,0,780800,20,7,8
6.5,16,-72.8127,0,27.1873,15,-95.0501,4.94991,-95.0501,0,60,256000,488000,20,7,6
6.5,20,-75.4202,0,24.5798,13.8999,-80.488,19.512,-80.488,0,25,256000,488000,20,8,7
6.5,6,-76.8298,0,23.1702,13.2592,-91.2158,8.78423,-91.2158,0,65,256000,488000,20,8,7
7.801,20,-56.9643,0,43.0357,15,-92.102,7.89795,-92.102,0,25,256000,488000,20,8,7
7.801,6,-86.7891,0,13.2109,8.73222,-77.9532,22.0468,-77.9532,0,65,256000,488000,20,8,7
7.801,17,-83.9772,0,16.0228,10.0104,-86.7723,13.2277,-86.7723,0,20,0,780800,20,7,2
7.801,18,-85.1858,0,14.8142,9.46102,-84.5096,15.4904,-84.5096,0,15,256000,488000,20,7,2
7.801,19,-96.5779,0,3.42207,4.28276,-88.1302,11.8698,-88.1302,0,105,0,780800,20,7,6
7.801,15,-100.649,0,-0.648833,2.43235,-81.8543,18.1457,-81.8543,0,120,0,780800,20,7,8
7.801,16,-75.0728,0,24.9272,14.0578,-96.6317,3.36825,-96.6317,0,60,256000,488000,20,7,8
7.801,1,-81.571,0,18.429,11.1041,-84.9563,15.0437,-84.9563,0,55,0,780800,20,6,2
7.801,3,-81.5229,0,18.4771,11.1259,-88.6191,11.3809,-88.6191,0,18,0,780800,20,6,2
7.801,8,-77.8951,0,22.1049,12.775,-85.6,14.4,-85.6,0,130,256000,488000,20,6,5
7.801,12,-90.2767,0,9.72327,7.14694,-76.7783,23.2217,-76.7783,0,45.9996,256000,488000,20,5,4
7.801,13,-87.5125,0,12.4875,8.40342,-85.9984,14.0016,-85.9984,0,22,0,780800,20,5,6
7.801,14,-69.089,0,30.911,15,-90.1665,9.83354,-90.1665,0,35,256000,488000,20,5,6
7.801,5,-86.3183,0,13.6817,8.94621,-72.1166,27.8834,-72.1166,0,38,0,0,20,4,3
7.801,4,-96.5031,0,3.49688,4.31676,-95.8821,4.11791,-95.8821,0,111.336,256000,488000,20,4,3
7.801,10,-87.8262,0,12.1738,8.26082,-99.176,0.823956,-99.176,0,135.887,256000,488000,20,3,8
7.801,2,-85.926,0,14.074,9.12453,-84.3846,15.6154,-84.3846,0,30,256000,488000,20,2,7
7.801,11,-92.8855,0,7.11451,5.96114,-74.5445,25.4555,-74.5445,0,90,0,0,20,2,5
7.801,7,-69.1315,0,30.8685,15,-84.066,15.934,-84.066,0,60,0,0,20,2,3
7.801,9,-92.6483,0,7.35172,6.06896,-75.7034,24.2966,-75.7034,0,75,0,0,20,2,6
8,2,-86.1808,0,13.8192,9.00875,-84.373,15.627,-84.373,0,30,256000,488000,20,2,7
8,11,-93.8654,0,6.13464,5.51575,-74.4357,25.5643,-74.4357,0,90,0,0,20,2,5
8,7,-83.1634,0,16.8366,10.3803,-84.2574,15.7426,-84.2574,0,60,0,0,20,2,3
8,9,-93.4949,0,6.50508,5.68413,-75.4306,24.5694,-75.4306,0,75,0,0,20,2,6
8,10,-85.6208,0,14.3792,9.26328,-98.1718,1.82816,-98.1718,0,135.887,256000,488000,20,3,8
8,5,-87.003,0,12.997,8.63498,-83.732,16.268,-83.732,0,38,0,0,20,4,3
8,4,-96.6527,0,3.34726,4.24875,-95.0165,4.98352,-95.0165,0,111.336,256000,488000,20,4,3
8,12,-61.8156,0,38.1844,15,-90.9143,9.08575,-90.9143,0,45.9996,256000,488000,20,4,5
8,13,-87.8656,0,12.1344,8.24289,-85.6636,14.3364,-85.6636,0,22,0,780800,20,5,6
8,14,-81.8808,0,18.1192,10.9633,-90.5204,9.47958,-90.5204,0,35,256000,488000,20,5,6
8,1,-82.9035,0,17.0965,10.4984,-87.8313,12.1687,-87.8313,0,55,0,780800,20,6,5
8,3,-81.4619,0,18.5381,11.1537,-88.8117,11.1883,-88.8117,0,18,0,780800,20,6,2
8,8,-67.7665,0,32.2335,15,-95.6004,4.39959,-95.6004,0,130,256000,488000,20,6,5
8,19,-86.8451,0,13.1549,8.70677,-96.9193,3.08074,-96.9193,0,105,0,780800,20,6,7
8,17,-84.217,0,15.783,9.90138,-86.4429,13.5571,-86.4429,0,20,0,780800,20,7,2
8,18,-85.457,0,14.543,9.33774,-84.219,15.781,-84.219,0,15,256000,488000,20,7,2
8,15,-101.477,0,-1.47682,2.05599,-72.344,27.656,-72.344,0,120,0,780800,20,7,8
8,16,-76.5416,0,23.4584,13.3902,-88.5971,11.4029,-88.5971,0,60,256000,488000,20,7,6
8,20,-70.4543,0,29.5457,15,-92.1775,7.82246,-92.1775,0,25,256000,488000,20,8,7
8,6,-87.8975,0,12.1025,8.22839,-89.4694,10.5306,-89.4694,0,65,256000,488000,20,8,7
9.301,20,-69.4055,0,30.5945,15,-92.8,7.20002,-92.8,0,25,256000,488000,20,8,7
9.301,6,-93.4083,0,6.59173,5.72351,-79.6032,20.3968,-79.6032,0,65,256000,488000,20,8,7
9.301,15,-95.6459,0,4.35409,4.70641,-90.8219,9.17813,-90.8219,0,120,0,780800,20,8,3
9.301,17,-85.0337,0,14.9663,9.53014,-85.2824,14.7176,-85.2824,0,20,0,780800,20,7,2
9.301,18,-86.9499,0,13.0501,8.65915,-82.4334,17.5666,-82.4334,0,15,256000,488000,20,7,2
9.301,16,-85.1083,0,14.8917,9.49623,-95.1187,4.88128,-95.1187,0,60,256000,488000,20,7,8
9.301,1,-89.5375,0,10.4625,7.48296,-82.6084,17.3916,-82.6084,0,55,0,780800,20,6,5
9.301,3,-81.3986,0,18.6014,11.1824,-89.2635,10.7365,-89.2635,0,18.5077,0,780800,20,6,5
9.301,8,-93.561,0,6.43904,5.65411,-93.5305,6.46954,-93.5305,0,130,256000,488000,20,6,5
9.301,19,-82.2654,0,17.7346,10.7884,-97.944,2.05595,-97.944,0,105,0,780800,20,6,5
9.301,13,-89.9026,0,10.0974,7.31699,-83.2049,16.7951,-83.2049,0,22,0,780800,20,5,6
9.301,14,-83.9258,0,16.0742,10.0337,-92.788,7.21202,-92.788,0,35,256000,488000,20,5,6
9.301,5,-90.8434,0,9.15656,6.88934,-79.5041,20.4959,-79.5041,0,38,0,0,20,4,3
9.301,4,-98.6117,0,1.38832,3.35833,-89.1963,10.8037,-89.1963,0,110,256000,488000,20,4,3
9.301,12,-57.962,0,42.038,15,-81.0368,18.9632,-81.0368,0,45,256000,488000,20,4,5
9.301,10,-62.4884,0,37.5116,15,-90.5792,9.4208,-90.5792,0,135.887,249856,488000,20,3,8
9.301,2,-88.0623,0,11.9377,8.15348,-84.915,15.085,-84.915,0,30,253952,488000,20,2,7
9.301,11,-88.8794,0,11.1206,7.78209,-84.3421,15.6579,-84.3421,0,90,0,0,20,2,5
9.301,7,-90.0815,0,9.91847,7.23567,-68.788,31.212,-68.788,0,60,0,0,20,2,8
9.301,9,-98.1611,0,1.83889,3.56313,-82.2431,17.7569,-82.2431,0,75,0,0,20,2,6
9.5,11,-99.8475,0,0.152484,2.79658,-85.898,14.102,-85.898,0,90,0,0,20,2,5
9.5,7,-79.5202,0,20.4798,12.0363,-80.8021,19.1979,-80.8021,0,60,0,0,20,2,8
9.5,9,-98.7698,0,1.23024,3.28647,-83.604,16.396,-83.604,0,75,0,0,20,2,6
9.5,18,-82.4479,0,17.5521,10.7055,-86.9283,13.0717,-86.9283,0,15,256000,488000,20,2,7
9.5,10,-78.4335,0,21.5665,12.5302,-89.4002,10.5998,-89.4002,0,135.887,249856,488000,20,3,8
9.5,5,-91.3538,0,8.64625,6.65739,-78.9155,21.0845,-78.9155,0,38,0,0,20,4,3
9.5,4,-98.8617,0,1.13827,3.24467,-88.1385,11.8615,-88.1385,0,110,260096,488000,20,4,3
9.5,12,-72.4625,0,27.5375,15,-81.2507,18.7493,-81.2507,0,45,256000,488000,20,4,5
9.5,14,-84.3288,0,15.6712,9.85055,-82.0306,17.9694,-82.0306,0,35,256000,488000,20,5,6
9.5,1,-90.3376,0,9.66239,7.11927,-81.84,18.16,-81.84,0,55,0,780800,20,6,5
9.5,3,-81.865,0,18.135,10.9705,-78.4359,21.5641,-78.4359,0,18.5077,0,780800,20,6,2
9.5,8,-94.9351,0,5.0649,5.0295,-93.7175,6.28247,-93.7175,0,130,256000,488000,20,6,5
